shopify_id,handle,title,vendor,current_type,suggested_type,confidence,validation_status,reasoning,alternative_types,cat_title,cat_slug,current_canonical_url,proposed_canonical_url,redirect_required,redirect_from,redirect_to,tags,collections,model_used,vision_escalated,suggested_brand_handles
gid://shopify/Product/9195217256740,cavallo-caval-ladies-hybrid-vest,Cavallo Caval Ladies Hybrid Vest,Little Equine Co,Vest,Vest,90,auto,"The product is described as a 'Ladies Hybrid Vest' and features characteristics typical of a vest, such as a lightweight design, quilting, and a 2-way front zipper. The canonical collection hint also suggests 'clothing/tops/vests'.",Outerwear; Jackets,Clothing > Tops > Vest,/clothing/tops/vests,/clothing/tops/vests/cavallo-caval-ladies-hybrid-vest,/clothing/tops/vests/cavallo-caval-ladies-hybrid-vest,no,,,,little-equine-co; on-sale; globo_basis_collection,gpt-4o,no,cavallo
gid://shopify/Product/9195229380900,cavallo-caval-uv-half-zip-shirt,Cavallo Caval UV Half Zip Shirt,Little Equine Co,Ladies Shirt,Ladies Shirt,90,auto,"The product is a shirt specifically designed for women, as indicated by the title 'Cavallo Caval UV Half Zip Shirt' and the canonical collection hint 'clothing/womens/tops'. The vendor 'Little Equine Co' and the description further support this classification. The current type is already 'Ladies Shirt', which aligns with the evidence.",shirt; Tops,Clothing > Ladies Clothing > Ladies Top,/clothing/womens/tops,/clothing/womens/tops/cavallo-caval-uv-half-zip-shirt,/clothing/womens/tops/cavallo-caval-uv-half-zip-shirt,no,,,,little-equine-co; on-sale; globo_basis_collection,gpt-4o,no,cavallo
gid://shopify/Product/9229653311780,horseshoe-keyring-inlaid-with-horse-hair,Horseshoe keyring inlaid with Horse Hair,Living Horse Tales Jewellery By Monika,Necklace,keyring,90,auto,"The product is described as a 'Horseshoe keyring inlaid with Horse Hair' and is associated with Living Horse Tales Jewellery By Monika. The title and description clearly indicate it is a keyring, not a necklace, despite the canonical collection hint suggesting jewellery/necklaces.",Necklace; Jewellery,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/rider/jewellery/necklaces/horseshoe-keyring-inlaid-with-horse-hair,/rider/accessories/keychains/horseshoe-keyring-inlaid-with-horse-hair,yes,/rider/jewellery/necklaces/horseshoe-keyring-inlaid-with-horse-hair,/rider/accessories/keychains/horseshoe-keyring-inlaid-with-horse-hair,horseshoe,living-horse-tales-jewellery-by-monika; on-sale; globo_basis_collection,gpt-4o,no,living-horse-tales-jewellery-by-monika
gid://shopify/Product/9271024877860,charlie-horse-highway-silver-belly-large,Charlie Horse Highway Silver Belly Large,Top Brands,Hats & Accessories,hats,90,auto,"The title 'Charlie Horse Highway Silver Belly Large' suggests a hat, and the canonical collection hint 'clothing/accessories/hats' supports this. The current type is 'Hats & Accessories', but 'Hats' is more specific.",Hats & Accessories; Clothing Accessories,Clothing > Clothing Accessories > beanies,/clothing/accessories/hats,/clothing/accessories/hats/charlie-horse-highway-silver-belly-large,/clothing/accessories/hats/charlie-horse-highway-silver-belly-large,no,,,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9271032643876,charlie-horse-highway-silver-belly-medium,Charlie Horse Highway Silver Belly Medium,Top Brands,Hats & Accessories,hats,80,auto,"The title 'Charlie Horse Highway Silver Belly Medium' suggests a hat, and the canonical collection hint 'clothing/accessories/hats' supports this. The current type 'Hats & Accessories' is broader, so 'Hats' is more specific.",Hats & Accessories,Clothing > Clothing Accessories > beanies,/clothing/accessories/hats,/clothing/accessories/hats/charlie-horse-highway-silver-belly-medium,/clothing/accessories/hats/charlie-horse-highway-silver-belly-medium,no,,,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9271032938788,charlie-horse-highway-silver-belly-small,Charlie Horse Highway Silver Belly Small,Top Brands,Hats & Accessories,hats,90,auto,"The title 'Charlie Horse Highway Silver Belly Small' suggests a hat, and the canonical collection hint 'clothing/accessories/hats' supports this. The current type 'Hats & Accessories' is broader, so 'Hats' is more specific.",Hats & Accessories,Clothing > Clothing Accessories > beanies,/clothing/accessories/hats,/clothing/accessories/hats/charlie-horse-highway-silver-belly-small,/clothing/accessories/hats/charlie-horse-highway-silver-belly-small,no,,,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9271399514404,charlie-1-horse-spear-point-silverbelly,Charlie 1 Horse Spear Point Silverbelly,Top Brands,Hats & Accessories,hats,90,auto,"The product is described as a wool hat with specific features like a brim and crown, fitting the category of 'Hats'. The canonical collection hint also suggests 'clothing/accessories/hats', aligning with the 'Hats' type.",Hats & Accessories,Clothing > Clothing Accessories > beanies,/clothing/accessories/hats,/clothing/accessories/hats/charlie-1-horse-spear-point-silverbelly,/clothing/accessories/hats/charlie-1-horse-spear-point-silverbelly,no,,,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9302185935140,deluxe-sausage-dog-keyring-black,Deluxe Sausage Dog Keyring | Black,Ippico Equestrian,Riding Apparel & Accessories,keyring,90,auto,"The product is described as a 'Deluxe Sausage Dog Keyring' and is categorized under 'Ippico Equestrian', which aligns with the 'Keyring' type. The vendor 'Ippico Equestrian' suggests a connection to equestrian-themed products, but the primary function of the product is as a keyring.",Key Chain; Key Chain Clip,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/products/deluxe-sausage-dog-keyring-black,/rider/accessories/keychains/deluxe-sausage-dog-keyring-black,yes,/products/deluxe-sausage-dog-keyring-black,/rider/accessories/keychains/deluxe-sausage-dog-keyring-black,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302186426660,deluxe-sausage-dog-keyring-black-copy,Deluxe Sausage Dog Keyring | Black (Copy),Ippico Equestrian,Riding Apparel & Accessories,keyring,90,auto,"The product is a 'Deluxe Sausage Dog Keyring' as indicated in the title and description. It is a keyring with equestrian-themed elements, but primarily a keyring.",Key Chain; Key Chain Clip,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/products/deluxe-sausage-dog-keyring-black-copy,/rider/accessories/keychains/deluxe-sausage-dog-keyring-black-copy,yes,/products/deluxe-sausage-dog-keyring-black-copy,/rider/accessories/keychains/deluxe-sausage-dog-keyring-black-copy,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302187016484,deluxe-sausage-dog-keyring-lilac,Deluxe Sausage Dog Keyring | Lilac,Ippico Equestrian,Riding Apparel & Accessories,keyring,90,auto,"The product is described as a 'Deluxe Sausage Dog Keyring' and is categorized under 'Ippico Equestrian', which suggests it is an accessory. The term 'keyring' directly matches the allowed type 'Keyring'.",Key Chain; Key Chain Clip,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/products/deluxe-sausage-dog-keyring-lilac,/rider/accessories/keychains/deluxe-sausage-dog-keyring-lilac,yes,/products/deluxe-sausage-dog-keyring-lilac,/rider/accessories/keychains/deluxe-sausage-dog-keyring-lilac,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302187802916,deluxe-sausage-dog-keyring-tan,Deluxe Sausage Dog Keyring | Tan,Ippico Equestrian,Riding Apparel & Accessories,keyring,90,auto,"The product is described as a 'Deluxe Sausage Dog Keyring' and is categorized under 'ippico-equestrian', which aligns with the 'Keyring' type. The vendor 'Ippico Equestrian' supports this classification as they offer equestrian-themed products.",Key Chain; Key Chain Clip,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/products/deluxe-sausage-dog-keyring-tan,/rider/accessories/keychains/deluxe-sausage-dog-keyring-tan,yes,/products/deluxe-sausage-dog-keyring-tan,/rider/accessories/keychains/deluxe-sausage-dog-keyring-tan,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302188425508,deluxe-sausage-dog-keyring-pink,Deluxe Sausage Dog Keyring | Pink,Ippico Equestrian,Riding Apparel & Accessories,keyring,90,auto,"The product is a 'Deluxe Sausage Dog Keyring' as indicated in the title and description. It is a keyring with equestrian-themed elements, but primarily it is a keyring.",Key Chain; Key Chain Clip,Rider > Rider Accessories > Key chain ring,/rider/accessories/keychains,/products/deluxe-sausage-dog-keyring-pink,/rider/accessories/keychains/deluxe-sausage-dog-keyring-pink,yes,/products/deluxe-sausage-dog-keyring-pink,/rider/accessories/keychains/deluxe-sausage-dog-keyring-pink,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302189179172,equestrian-scrunchie-light-blue,Equestrian Scrunchie | Light Blue,Ippico Equestrian,Hair Accessory,Hair Accessories,95,auto,The product is described as an 'Equestrian Scrunchie' with a focus on being an accessory for hair. The canonical collection hint 'rider/accessories/hair' and the current type 'Hair Accessory' support this classification. The vendor 'Ippico Equestrian' aligns with equestrian-themed products.,Hair Accessory,Rider > Rider Accessories > Hair Accessories,/rider/accessories/hair,/rider/accessories/hair/equestrian-scrunchie-light-blue,/rider/accessories/hair/equestrian-scrunchie-light-blue,no,,,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302189736228,equestrian-scrunchie-yellow,Equestrian Scrunchie | Yellow,Ippico Equestrian,Hair Accessory,Hair Accessories,95,auto,"The product is an equestrian-themed scrunchie, which is a type of hair accessory. The vendor is Ippico Equestrian, and the canonical collection hint is 'rider/accessories/hair', supporting the classification as a hair accessory.",Hair Accessory,Rider > Rider Accessories > Hair Accessories,/rider/accessories/hair,/rider/accessories/hair/equestrian-scrunchie-yellow,/rider/accessories/hair/equestrian-scrunchie-yellow,no,,,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302190031140,equestrian-scrunchie-black-blinh,Equestrian Scrunchie | Black Blinh,Ippico Equestrian,Hair Accessory,Hair Accessories,95,auto,"The product is described as an 'Equestrian Scrunchie' with a crystal embellishment, fitting the category of 'Hair Accessories'. The vendor 'Ippico Equestrian' and the collection hint 'rider/accessories/hair' further support this classification.",Hair Accessory,Rider > Rider Accessories > Hair Accessories,/rider/accessories/hair,/rider/accessories/hair/equestrian-scrunchie-black-blinh,/rider/accessories/hair/equestrian-scrunchie-black-blinh,no,,,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9302190457124,equestrian-scrunchie-cream-bling,Equestrian Scrunchie | Cream Bling,Ippico Equestrian,Hair Accessory,Hair Accessories,90,auto,"The product is an equestrian-themed scrunchie, which is a type of hair accessory. The vendor 'Ippico Equestrian' and the collection hint 'rider/accessories/hair' support this classification.",Hair Accessory,Rider > Rider Accessories > Hair Accessories,/rider/accessories/hair,/rider/accessories/hair/equestrian-scrunchie-cream-bling,/rider/accessories/hair/equestrian-scrunchie-cream-bling,no,,,,globo_basis_collection; ippico-equestrian,gpt-4o,no,ippico-equestrian
gid://shopify/Product/9354536157476,cdm-gallop-clean-clear-shampoo-500ml,CDM Gallop Clean & Clear Shampoo 500ml,Top Brands,"Coat, Hoof & Grooming",Shampoo,90,auto,"The product is a shampoo specifically designed for horses, as indicated by the title and description. It is used for grooming purposes, aligning with the 'horse/grooming' collection hint.",Grooming Products; Coat Care; Horse Grooming,"Horse > Coat, Hoof & Grooming > Shampoo",/horse/grooming/shampoo,/horse/grooming/cdm-gallop-clean-clear-shampoo-500ml,/horse/grooming/shampoo/cdm-gallop-clean-clear-shampoo-500ml,yes,/horse/grooming/cdm-gallop-clean-clear-shampoo-500ml,/horse/grooming/shampoo/cdm-gallop-clean-clear-shampoo-500ml,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9379778593060,cdm-dreamcoat-2-5ltr-refill,CDM Dreamcoat 2.5ltr Refill,Top Brands,"Coat, Hoof & Grooming","Coat, Hoof & Grooming",90,auto,"The product is a refill for Dreamcoat, which is part of equine care products, specifically for grooming. The description emphasizes its use in grooming and care for horses, aligning with the 'Coat, Hoof & Grooming' category.",Grooming Products; Horse Grooming; grooming,"Horse > Coat, Hoof & Grooming",/horse/grooming,/horse/grooming/cdm-dreamcoat-2-5ltr-refill,/horse/grooming/cdm-dreamcoat-2-5ltr-refill,no,,,,top-brands; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9392725492004,will-bear-anderson-camel,Will & Bear Anderson Camel,Dapple EQ,HAT,Hat,90,auto,"The product is described as a premium hat crafted from Australian wool, with a floppy brim and packable design, suitable for travel. The canonical collection hint also suggests 'clothing/accessories/hats'.",hats; Hats & Accessories,Clothing > Clothing Accessories > beanies,/clothing/accessories/hats,/clothing/accessories/hats/will-bear-anderson-camel,/clothing/accessories/hats/will-bear-anderson-camel,no,,,,dapple-eq; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9392733094180,will-bear-andy-oak-copy,Will & Bear Andy Oak (Copy),Dapple EQ,HAT,Hat,90,auto,"The product is described as a fedora hat made from Australian wool, fitting the 'Hat' category. The canonical collection hint also suggests 'hats'.",hats; Hats & Accessories,Clothing > Clothing Accessories > beanies,/clothing/accessories/hats,/clothing/accessories/hats/will-bear-andy-oak-copy,/clothing/accessories/hats/will-bear-andy-oak-copy,no,,,,dapple-eq; globo_basis_collection,gpt-4o,no,
gid://shopify/Product/9410630222116,competition-tights-snow-white-black-seat,Competition Tights- Snow White/ Black Seat,JNK Collective,Tights,riding tights,90,auto,"The product is described as 'Competition Tights' with features like a silicone grip seat, moisture-wicking fabric, and four-way stretch, which are specific to riding tights. The vendor 'JNK Collective' and the collection hint 'clothing/womens/tights' further support this classification.",Active tights; Tights,Clothing > Ladies Clothing > Ultimate Tights,/clothing/womens/tights,/clothing/womens/tights/competition-tights-snow-white-black-seat,/clothing/womens/tights/competition-tights-snow-white-black-seat,no,,,,on-sale; globo_basis_collection; jnk-collective,gpt-4o,no,jnk-collective
gid://shopify/Product/9410630713636,competition-tights-stone,Competition Tights- Stone,JNK Collective,Tights,riding tights,90,auto,"The product is described as 'Competition Tights' with features like a high waist, silicone grip, and moisture-wicking material, which are typical for riding tights. The vendor 'JNK Collective' and the collection hint towards equestrian clothing, supporting the classification as 'Riding Tights'.",Active tights; Tights,Clothing > Ladies Clothing > Ultimate Tights,/clothing/womens/tights,/clothing/womens/tights/competition-tights-stone,/clothing/womens/tights/competition-tights-stone,no,,,,on-sale; globo_basis_collection; jnk-collective,gpt-4o,no,jnk-collective
gid://shopify/Product/9410631074084,classic-hybrid-tights,Classic Hybrid Tights,JNK Collective,Tights,Tights,95,auto,"The product is described as 'Classic Hybrid Tights' and is specifically designed for riding, featuring a seamless seat and silicone grip, which are common features in riding tights. The vendor is JNK Collective, which aligns with equestrian apparel. The canonical collection hint also suggests 'tights'.",riding tights; Active tights,Clothing > Ladies Clothing > Ultimate Tights,/clothing/womens/tights,/clothing/womens/tights/classic-hybrid-tights,/clothing/womens/tights/classic-hybrid-tights,no,,,,on-sale; globo_basis_collection; jnk-collective,gpt-4o,no,jnk-collective
